Address,Zip,Zillow ID,Tax,Tax_Year,Home Type,Home Size,Bathrooms,Bedrooms,Last Sold Date,Last Sold Price,Zestimate Amount,Zestimate Date,Zestimate Value Change
165 N Canal St 820 ,60606,58367261,363980.0,2017,MultiFamily2To4,30111,2.0,2,02/05/2019,395000,520687,04/03/2019,6067
165 N Canal St 821 ,60606,58367262,348380.0,2017,Condominium,1700,2.0,2,04/28/2017,515000,484630,04/03/2019,8489
165 N Canal St 822 ,60606,58367263,387180.0,2017,Condominium,30111,,,01/17/2007,459000,456866,04/03/2019,-2835
165 N Canal St 823 ,60606,58367264,246130.0,2017,Condominium,30111,1.0,1,06/10/2004,273000,340200,04/03/2019,3974
165 N Canal St 824 ,60606,58367265,495620.0,2017,Condominium,30111,2.0,2,12/03/2009,465000,685848,04/03/2019,-126386
165 N Canal St 825 ,60606,58367266,179490.0,2017,Condominium,30111,1.0,1,04/17/2018,322000,287050,04/03/2019,4261
165 N Canal St 826 ,60606,58367253,263160.0,2017,Condominium,30111,2.0,2,08/07/2013,340000,368412,04/03/2019,-172
165 N Canal St 827 ,60606,58367268,308150.0,2017,Condominium,30111,1.5,2,05/22/2017,419000,400035,04/03/2019,-814
165 N Canal St 828 ,60606,58367269,224710.0,2017,Condominium,30111,,,10/19/1999,222500,310279,04/03/2019,7078
165 N Canal St 829 ,60606,58367243,201140.0,2017,Condominium,30111,1.0,1,03/12/2009,295500,331195,04/03/2019,2727
165 N Canal St 830 ,60606,58367271,208880.0,2017,Condominium,30111,1.0,1,09/02/2015,311500,298305,04/03/2019,3497
165 N Canal St 831 ,60606,58367272,208880.0,2017,Condominium,30111,,1,06/09/2004,270000,297537,04/03/2019,2759
165 N Canal St 901 ,60606,58366990,247680.0,2017,Condominium,30111,,2,06/21/1999,189000,317357,04/03/2019,-3438
165 N Canal St 902 ,60606,58366991,229110.0,2017,Condominium,30111,1.0,1,11/09/2007,303000,330825,04/03/2019,-1735
165 N Canal St 903 ,60606,58366992,216620.0,2017,Condominium,30111,1.0,1,07/10/2018,345000,323770,04/03/2019,-2377
165 N Canal St 904 ,60606,58366993,208880.0,2017,Condominium,30111,,,07/20/2006,310500,298305,04/03/2019,3497
165 N Canal St 905 ,60606,58366994,216620.0,2017,Condominium,30111,,,01/19/2000,156000,305268,04/03/2019,5602
165 N Canal St 906 ,60606,58366995,216620.0,2017,Condominium,30111,1.0,1,10/09/2015,315000,327927,04/03/2019,77
165 N Canal St 907 ,60606,58366996,194950.0,2017,Condominium,30111,,,06/23/1999,144000,295879,04/03/2019,6968
165 N Canal St 909 ,60606,58366998,294230.0,2017,Condominium,30111,,,09/28/1999,210500,361610,04/03/2019,-46847
165 N Canal St 910 ,60606,58366999,188770.0,2017,Condominium,30111,2.0,2,06/22/1999,138500,327363,04/03/2019,-8861
165 N Canal St 911 ,60606,58367000,286370.0,2017,Condominium,30111,,,09/10/2004,363000,346482,04/03/2019,-51898
165 N Canal St 912 ,60606,58367001,711070.0,2017,Condominium,30111,,,,,903338,04/03/2019,-204929
165 N Canal St 913 ,60606,58367002,336010.0,2017,Condominium,30111,,2,10/09/2007,452000,464206,04/03/2019,6720
165 N Canal St 914 ,60606,58367003,332910.0,2017,Condominium,30111,,,01/18/2000,345000,464169,04/03/2019,7591
165 N Canal St 915 ,60606,58367004,329810.0,2017,Condominium,30111,2.0,2,12/10/2018,460000,463893,04/03/2019,7184
165 N Canal St 916 ,60606,58367005,340640.0,2017,Condominium,30111,,,,,463090,04/03/2019,6452
165 N Canal St 917 ,60606,58367006,250060.0,2017,Condominium,30111,,1,06/03/2004,295000,317974,04/03/2019,-3493
165 N Canal St 918 ,60606,58367007,255420.0,2017,Condominium,30111,1.0,1,,,339097,04/03/2019,586
165 N Canal St 919 ,60606,58367273,260060.0,2017,Condominium,30111,,,01/18/2000,179000,324465,04/03/2019,-15209
165 N Canal St 920 ,60606,58367274,371710.0,2017,Condominium,30111,,,11/13/2014,385000,455342,04/03/2019,-860
165 N Canal St 921 ,60606,58367275,356120.0,2017,Condominium,30111,,,12/02/2010,420000,458126,04/03/2019,2953
165 N Canal St 922 ,60606,58367276,394920.0,2017,Condominium,30111,,2,10/29/1999,288000,458036,04/03/2019,-4791
165 N Canal St 923 ,60606,58367277,278630.0,2017,Condominium,30111,,,06/16/2015,338000,337804,04/03/2019,-46010
165 N Canal St 924 ,60606,58367366,526680.0,2017,Condominium,30111,,3,07/13/2007,635000,672812,04/03/2019,-29178
165 N Canal St 925 ,60606,58367367,184120.0,2017,Condominium,30111,,,01/19/2000,136500,295130,04/03/2019,10084
165 N Canal St 926 ,60606,58367368,267800.0,2017,Condominium,30111,2.0,2,01/03/2017,407000,378119,04/03/2019,2255
165 N Canal St 927 ,60606,58367369,309700.0,2017,Condominium,30111,1.5,2,09/01/2005,350000,379983,04/03/2019,-35570
165 N Canal St 928 ,60606,58367370,216620.0,2017,Condominium,30111,1.0,1,01/08/2019,310000,320454,04/03/2019,3748
165 N Canal St 929 ,60606,58367371,216620.0,2017,Condominium,30111,1.0,1,11/16/1999,159000,324689,04/03/2019,-3252
165 N Canal St 930 ,60606,58367372,216620.0,2017,Condominium,30111,1.0,1,04/08/2015,320000,322222,04/03/2019,5355
165 N Canal St 931 ,60606,58367144,24510.0,2017,Condominium,30111,1.0,2,12/11/2014,326500,234972,04/03/2019,-52705
165 N Canal St 932 ,60606,58367374,300420.0,2017,Condominium,30111,,,03/01/2002,305000,366757,04/03/2019,-41135
165 N Canal St 1001 ,60606,58367008,238400.0,2017,MultiFamily2To4,30111,1.0,1,12/13/2007,323000,339615,04/03/2019,-8003
165 N Canal St 1002 ,60606,58367009,216620.0,2017,Condominium,30111,,2,04/19/1999,164500,304651,04/03/2019,7317
165 N Canal St 1003 ,60606,58367010,213530.0,2017,Condominium,30111,,,05/13/1999,159500,302426,04/03/2019,6565
165 N Canal St 1004 ,60606,58367011,235310.0,2017,Condominium,30111,1.0,1,10/13/2017,337000,343437,04/03/2019,489
165 N Canal St 1006 ,60606,58367013,220550.0,2017,Condominium,30111,,,05/17/1999,168500,306702,04/03/2019,8388
165 N Canal St 1007 ,60606,58367014,198050.0,2017,Apartment,30111,1.0,1,08/26/2013,290000,,01/01/1970,
165 N Canal St 1008 ,60606,58367015,343740.0,2017,Condominium,30111,2.0,2,01/06/2010,406000,472144,04/03/2019,5805
165 N Canal St 1011 ,60606,58367018,289580.0,2017,Condominium,30111,,2,02/28/2005,380000,354484,04/03/2019,-53728
165 N Canal St 1012 ,60606,58367019,618100.0,2017,Condominium,30111,,,07/25/2000,640000,807836,04/03/2019,-120605
165 N Canal St 1013 ,60606,58367020,339100.0,2017,Condominium,30111,,,,,463564,04/03/2019,6415
165 N Canal St 1014 ,60606,58367021,336010.0,2017,Condominium,30111,2.0,2,07/27/2012,375000,479645,04/03/2019,9352
165 N Canal St 1015 ,60606,58367022,332910.0,2017,Condominium,30111,,2,12/14/2007,450000,464169,04/03/2019,7591
165 N Canal St 1016 ,60606,58367423,24510.0,2017,SingleFamily,30111,2.0,2,09/16/2011,405000,513333,04/03/2019,-55466
165 N Canal St 1017 ,60606,58367024,266260.0,2017,Condominium,30111,,,12/05/2017,330000,326298,04/03/2019,-19617
165 N Canal St 1018 ,60606,58367025,270890.0,2017,Condominium,30111,,,03/11/2003,269500,330659,04/03/2019,-25960
165 N Canal St 1019 ,60606,58367278,263160.0,2017,Condominium,30111,,,03/08/2002,253000,325913,04/03/2019,-17981
165 N Canal St 1020 ,60606,58367279,379440.0,2017,Condominium,30111,,2,05/16/2008,372500,459720,04/03/2019,829
165 N Canal St 1021 ,60606,58367280,363980.0,2017,Condominium,30111,2.0,2,01/08/2016,475000,490630,04/03/2019,-2258
165 N Canal St 1022 ,60606,58367281,402660.0,2017,Condominium,30111,,,11/05/2015,440000,456245,04/03/2019,-5046
165 N Canal St 1023 ,60606,58367282,258520.0,2017,Condominium,30111,,,08/16/1999,187000,323619,04/03/2019,-12960
165 N Canal St 1024 ,60606,58367283,526680.0,2017,Condominium,30111,2.0,3,03/10/2016,657500,736473,04/03/2019,-67718
165 N Canal St 1025 ,60606,58367284,185670.0,2017,Condominium,30111,1.0,1,09/05/2018,315000,306536,04/03/2019,4161
165 N Canal St 1026 ,60606,58367285,269350.0,2017,Condominium,30111,,,04/16/2015,300000,328209,04/03/2019,-20421
165 N Canal St 1027 ,60606,58367286,269350.0,2017,Condominium,30111,1.5,2,03/29/2017,395000,391793,04/03/2019,-39715
165 N Canal St 1028 ,60606,58367287,225550.0,2017,MultiFamily2To4,30111,1.0,1,08/09/2012,268000,339288,04/03/2019,4022
165 N Canal St 1029 ,60606,58367288,224480.0,2017,Condominium,30111,,,09/17/1999,172500,310078,04/03/2019,7655
165 N Canal St 1030 ,60606,58367289,224480.0,2017,Condominium,30111,1.0,1,08/14/2015,330000,340370,04/03/2019,4936
165 N Canal St 1031 ,60606,58367290,224480.0,2017,Condominium,30111,,1,12/21/2004,288500,309619,04/03/2019,9887
165 N Canal St 1032 ,60606,58367291,301960.0,2017,Condominium,30111,2.0,2,04/06/2017,480000,364969,04/03/2019,-42435
165 N Canal St 1101 ,60606,58367411,24510.0,2017,Condominium,30111,1.0,1,11/01/2006,320000,25241,04/03/2019,-463
165 N Canal St 1102 ,60606,58367027,235310.0,2017,Condominium,30111,,1,07/30/1999,176500,314999,04/03/2019,4238
165 N Canal St 1103 ,60606,58367028,215070.0,2017,Condominium,30111,,,01/07/2003,259500,304025,04/03/2019,6785
165 N Canal St 1104 ,60606,58344044,238400.0,2017,Condominium,30111,,,05/24/2002,255000,315073,04/03/2019,2765
165 N Canal St 1105 ,60606,58367029,224480.0,2017,Condominium,30111,1.0,1,05/26/2016,332000,323635,04/03/2019,-3805
165 N Canal St 1106 ,60606,58367030,225070.0,2017,Condominium,30111,1.0,1,12/16/2009,285000,328520,04/03/2019,5337
165 N Canal St 1107 ,60606,58367031,201140.0,2017,Condominium,30111,,,06/21/1999,156500,299935,04/03/2019,6328
165 N Canal St 1108 ,60606,58367032,346840.0,2017,Condominium,30111,,,06/22/1999,238500,460467,04/03/2019,5461
165 N Canal St 1109 ,60606,58367033,294230.0,2017,Condominium,30111,2.0,2,08/06/2018,415000,453795,04/03/2019,5922
165 N Canal St 1111 ,60606,58367035,292680.0,2017,Condominium,30111,2.0,2,11/25/2013,416500,483721,04/03/2019,39175
165 N Canal St 1112 ,60606,58367036,618100.0,2017,Condominium,30111,,,07/11/2016,749500,809970,04/03/2019,-130226
165 N Canal St 1113 ,60606,58367037,342190.0,2017,Condominium,30111,2.0,2,09/28/2017,508000,487535,04/03/2019,4690
165 N Canal St 1114 ,60606,58367038,339450.0,2017,Condominium,30111,2.0,2,12/16/2011,405000,477213,04/03/2019,7739
165 N Canal St 1115 ,60606,58367039,336010.0,2017,Condominium,30111,2.0,2,07/01/2016,490000,476559,04/03/2019,991
165 N Canal St 1116 ,60606,58367040,353020.0,2017,Condominium,30111,2.0,2,06/22/2018,490000,506518,04/03/2019,-13909
165 N Canal St 1117 ,60606,2087921354,292060.0,2017,MultiFamily5Plus,30111,1.0,1,04/09/2014,332500,,01/01/1970,
165 N Canal St 1118 ,60606,58367042,261610.0,2017,MultiFamily2To4,30111,2.0,1,06/23/2004,280000,373313,04/03/2019,-1738
165 N Canal St 1119 ,60606,58367292,266260.0,2017,Apartment,30111,1.0,1,06/10/2014,987000,,01/01/1970,
165 N Canal St 1120 ,60606,58367293,387180.0,2017,Condominium,30111,2.0,2,05/08/2013,396000,509594,04/03/2019,11707
165 N Canal St 1121 ,60606,58367294,371710.0,2017,Condominium,30111,,,01/21/2000,275500,455348,04/03/2019,-854
165 N Canal St 1123 ,60606,58367296,260060.0,2017,Condominium,30111,1.0,1,07/18/2016,365000,341597,04/03/2019,842
165 N Canal St 1124 ,60606,58367297,542160.0,2017,Condominium,30111,,3,08/08/2007,640000,686101,04/03/2019,-34523
165 N Canal St 1126 ,60606,58367299,270890.0,2017,Condominium,30111,1.5,2,06/30/2016,356000,382092,04/03/2019,-22738
165 N Canal St 1127 ,60606,58367300,318990.0,2017,Condominium,30111,1.5,2,10/04/2016,392000,408071,04/03/2019,-28578
165 N Canal St 1128 ,60606,58367301,343740.0,2017,Condominium,30111,2.0,2,11/27/2018,337500,461636,04/03/2019,6072
165 N Canal St 1130 ,60606,58367303,348380.0,2017,Condominium,30111,2.0,2,04/13/2015,432000,477632,04/03/2019,8234
165 N Canal St 1131 ,60606,58367304,303510.0,2017,Condominium,30111,2.0,2,10/22/2014,390000,459561,04/03/2019,13844
165 N Canal St 1201 ,60606,58367043,243040.0,2017,Condominium,30111,1.0,1,09/30/2010,300000,339220,04/03/2019,341
165 N Canal St 1202 ,60606,58367044,229110.0,2017,Condominium,30111,,,,,312544,04/03/2019,9254
165 N Canal St 1203 ,60606,58367045,218280.0,2017,Condominium,30111,,1,11/08/2004,275000,305734,04/03/2019,5057
165 N Canal St 1204 ,60606,58367046,224480.0,2017,Condominium,30111,1.0,1,12/19/2018,353000,325465,04/03/2019,5590
165 N Canal St 1205 ,60606,58367047,227570.0,2017,Condominium,30111,1.0,1,05/04/2018,345000,311018,04/03/2019,9211
165 N Canal St 1206 ,60606,64618440,227570.0,2017,SingleFamily,30111,1.0,1,09/13/2005,300500,331442,04/03/2019,9304
165 N Canal St 1207 ,60606,58367048,198050.0,2017,Condominium,30111,1.0,1,06/28/2016,300000,319142,04/03/2019,7520
165 N Canal St 1210 ,60606,58367049,190310.0,2017,Condominium,30111,1.0,1,06/06/2003,249000,288206,04/03/2019,7909
165 N Canal St 1211 ,60606,58367050,295770.0,2017,Condominium,30111,2.0,2,08/29/2013,425000,455369,04/03/2019,31091
165 N Canal St 1212 ,60606,58367051,580960.0,2017,Condominium,30111,2.5,3,05/28/2010,605000,755655,04/03/2019,-78551
165 N Canal St 1213 ,60606,58367052,271250.0,2017,Condominium,30111,,2,04/09/2006,472000,330429,04/03/2019,-29477
165 N Canal St 1214 ,60606,58367053,342190.0,2017,Condominium,30111,2.0,2,10/19/1999,340000,474512,04/03/2019,4141
165 N Canal St 1215 ,60606,58367054,330170.0,2017,Condominium,30111,,,06/24/1999,233000,463714,04/03/2019,7462
165 N Canal St 1216 ,60606,58367055,363980.0,2017,Condominium,30111,,,07/26/2017,495000,455836,04/03/2019,29
165 N Canal St 1217 ,60606,58367056,256970.0,2017,Condominium,30111,1.0,2,01/23/2012,275000,339661,04/03/2019,2935
165 N Canal St 1218 ,60606,58367057,284820.0,2017,Condominium,30111,,,06/03/2003,285000,344428,04/03/2019,-48518
165 N Canal St 1219 ,60606,58367305,275540.0,2017,Condominium,30111,,,10/13/2011,280000,333076,04/03/2019,-37765
165 N Canal St 1220 ,60606,58367306,394920.0,2017,Condominium,30111,2.0,2,10/03/2016,444000,513878,04/03/2019,6901
165 N Canal St 1221 ,60606,58367307,379440.0,2017,Condominium,30111,,,06/21/2016,485000,459695,04/03/2019,806
165 N Canal St 1222 ,60606,58367308,418130.0,2017,Condominium,30111,,,11/02/2017,515000,476743,04/03/2019,-13343
165 N Canal St 1223 ,60606,58367296,260060.0,2017,Condominium,30111,1.0,1,07/18/2016,365000,341597,04/03/2019,842
165 N Canal St 1224 ,60606,58367310,557030.0,2017,Condominium,30111,2.0,3,05/13/2014,735000,783746,04/03/2019,48619
165 N Canal St 1225 ,60606,58367311,201140.0,2017,Condominium,30111,,,01/21/2000,133000,300021,04/03/2019,6406
165 N Canal St 1226 ,60606,58367312,272440.0,2017,Condominium,30111,2.0,2,05/02/2017,375000,386303,04/03/2019,-970
165 N Canal St 1227 ,60606,58367313,322080.0,2017,Condominium,30111,,,09/01/2006,345000,416183,04/03/2019,-26881
165 N Canal St 1228 ,60606,58367314,336010.0,2017,Condominium,30111,,,10/25/2005,418000,464206,04/03/2019,6720
165 N Canal St 1229 ,60606,58367315,323620.0,2017,Condominium,30111,2.0,2,05/07/2018,472000,466097,04/03/2019,19225
165 N Canal St 1230 ,60606,58367316,353020.0,2017,Condominium,30111,,,10/06/1999,251000,457141,04/03/2019,3466
165 N Canal St 1231 ,60606,58367317,309700.0,2017,Condominium,30111,2.0,2,12/09/2016,499000,459996,04/03/2019,36437
165 N Canal St 1301 ,60606,58367058,246130.0,2017,MultiFamily2To4,30111,1.0,1,02/18/2003,269000,345679,04/03/2019,-5933
165 N Canal St 1302 ,60606,58367059,235310.0,2017,Condominium,30111,1.0,1,02/16/2006,302000,340562,04/03/2019,5477
165 N Canal St 1303 ,60606,58367060,221380.0,2017,Condominium,30111,1.0,1,06/29/2017,370000,330080,04/03/2019,5797
165 N Canal St 1304 ,60606,58367061,221380.0,2017,Condominium,30111,,1,09/20/2017,340000,307268,04/03/2019,7948
165 N Canal St 1305 ,60606,58367062,229110.0,2017,Condominium,30111,1.0,1,07/06/2018,390000,340871,04/03/2019,3137
165 N Canal St 1307 ,60606,58367064,204240.0,2017,MultiFamily2To4,30111,1.0,1,09/28/1999,152000,306750,04/03/2019,5445
165 N Canal St 1308 ,60606,58367065,353020.0,2017,Condominium,30111,,2,06/09/2010,415000,457125,04/03/2019,3424
165 N Canal St 1309 ,60606,58367066,291120.0,2017,MultiFamily2To4,30111,2.0,2,01/19/2011,345000,403346,04/03/2019,-8922
165 N Canal St 1310 ,60606,58367067,460030.0,2017,SingleFamily,30111,2.0,2,10/18/2004,350000,513825,04/03/2019,9691
165 N Canal St 1311 ,60606,58367599,35340.0,2017,Condominium,30111,2.5,2,06/28/2018,1135000,30331,04/03/2019,836
165 N Canal St 1313 ,60606,58367070,348380.0,2017,Condominium,30111,2.0,2,07/12/2018,530000,459140,04/03/2019,4802
165 N Canal St 1314 ,60606,58367071,348380.0,2017,Condominium,30111,,2,08/19/2004,410000,459140,04/03/2019,4802
165 N Canal St 1315 ,60606,58367072,342190.0,2017,Condominium,30111,2.0,2,12/13/2016,502500,479640,04/03/2019,3390
165 N Canal St 1316 ,60606,58367073,353020.0,2017,Condominium,30111,2.0,2,01/21/2009,453000,457141,04/03/2019,3466
165 N Canal St 1317 ,60606,58367074,260060.0,2017,Condominium,30111,1.0,1,01/27/2009,335000,341205,04/03/2019,672
165 N Canal St 1318 ,60606,58367075,286370.0,2017,Condominium,30111,,,03/11/2004,275000,346482,04/03/2019,-51898
165 N Canal St 1319 ,60606,58367076,278630.0,2017,MultiFamily2To4,30111,1.0,1,10/11/2017,362500,360441,04/03/2019,-8503
165 N Canal St 1320 ,60606,58367077,403490.0,2017,Condominium,30111,2.0,2,10/29/2004,365000,521230,04/03/2019,14197
165 N Canal St 1321 ,60606,58367358,35220.0,2017,Condominium,30111,2.0,2,07/15/2010,437000,30328,04/03/2019,369
165 N Canal St 1322 ,60606,58367359,35220.0,2017,Condominium,30111,2.0,2,02/05/2009,433500,30328,04/03/2019,369
165 N Canal St 1323 ,60606,58367080,266260.0,2017,Condominium,30111,1.0,1,08/13/2015,290000,326444,04/03/2019,-20132
165 N Canal St 1324 ,60606,52355843,573230.0,2017,Condominium,30111,,3,06/16/2005,624900,746115,04/03/2019,-82015
165 N Canal St 1325 ,60606,58367081,194950.0,2017,Condominium,30111,,,11/05/1999,149500,295794,04/03/2019,6891
165 N Canal St 1326 ,60606,58367082,278630.0,2017,Condominium,30111,3.5,4,02/22/2000,213000,337822,04/03/2019,-45606
165 N Canal St 1327 ,60606,58367083,325170.0,2017,Condominium,30111,2.0,2,04/19/2018,377000,405552,04/03/2019,10275
165 N Canal St 1328 ,60606,58367084,339100.0,2017,Condominium,30111,2.0,2,06/14/2011,355000,515373,04/03/2019,9907
165 N Canal St 1329 ,60606,58367085,325170.0,2017,Condominium,30111,2.0,2,06/19/2015,410000,469547,04/03/2019,5696
165 N Canal St 1330 ,60606,58367086,387180.0,2017,Condominium,30111,,,10/26/1999,260000,456917,04/03/2019,-2788
165 N Canal St 1331 ,60606,58367087,315880.0,2017,Condominium,30111,2.0,2,10/06/2014,410000,463942,04/03/2019,16788
165 N Canal St 1401 ,60606,58367088,260060.0,2017,Condominium,30111,1.0,1,08/28/2000,300000,336749,04/03/2019,-5768
165 N Canal St 1402 ,60606,58367089,235310.0,2017,Condominium,30111,1.0,1,05/10/2016,343000,346565,04/03/2019,2771
165 N Canal St 1403 ,60606,58367090,235310.0,2017,Condominium,30111,1.0,1,03/02/2018,310000,334926,04/03/2019,16168
165 N Canal St 1404 ,60606,58367091,235310.0,2017,Condominium,30111,1.0,1,06/12/2018,367500,345493,04/03/2019,1319
165 N Canal St 1405 ,60606,58367092,239950.0,2017,Condominium,30111,1.0,1,01/09/2014,310000,341345,04/03/2019,649
165 N Canal St 1406 ,60606,58367093,239950.0,2017,Condominium,30111,1.0,1,01/28/2014,305000,341848,04/03/2019,170
165 N Canal St 1407 ,60606,58367094,224480.0,2017,Condominium,30111,1.0,1,10/16/2015,300000,326887,04/03/2019,9623
165 N Canal St 1408 ,60606,58367095,359330.0,2017,Condominium,30111,2.0,2,02/28/2005,400000,497787,04/03/2019,2102
165 N Canal St 1410 ,60606,2087000430,198050.0,2017,Condominium,30111,1.0,1,10/07/1999,144500,424826,04/03/2019,-3302
165 N Canal St 1411 ,60606,58367098,314340.0,2017,Condominium,30111,2.0,2,06/23/2017,460000,487649,04/03/2019,26869
165 N Canal St 1412 ,60606,58367099,736120.0,2017,Condominium,30111,2.5,2,01/05/2012,550000,1179619,04/03/2019,-7371
165 N Canal St 1413 ,60606,58367100,356830.0,2017,Condominium,30111,2.0,2,06/02/2005,417000,483901,04/03/2019,2094
165 N Canal St 1414 ,60606,58367101,353020.0,2017,Condominium,30111,2.0,2,06/10/2010,449000,457141,04/03/2019,3466
165 N Canal St 1415 ,60606,113953810,348380.0,2017,Condominium,30111,2.0,2,08/16/1999,245000,485227,04/03/2019,5732
165 N Canal St 1416 ,60606,58367102,360050.0,2017,Condominium,30111,2.0,2,10/22/2015,450000,536571,04/03/2019,-9740
165 N Canal St 1417 ,60606,58367103,266260.0,2017,Condominium,30111,,,02/20/2003,290000,326298,04/03/2019,-19617
165 N Canal St 1418 ,60606,58367104,289580.0,2017,Condominium,30111,1.0,1,08/21/2003,179000,372079,04/03/2019,-2646
165 N Canal St 1419 ,60606,58367105,287920.0,2017,Condominium,30111,1.0,1,03/27/2006,331000,368632,04/03/2019,1230
165 N Canal St 1420 ,60606,58367106,410390.0,2017,Condominium,30111,2.0,2,10/02/2017,485000,535265,04/03/2019,7054
165 N Canal St 1421 ,60606,58367593,30700.0,2017,Condominium,30111,2.0,2,07/19/2010,425000,30303,04/03/2019,1909
165 N Canal St 1422 ,60606,58367108,433730.0,2017,Condominium,30111,2.0,2,05/11/2017,515000,560942,04/03/2019,12988
165 N Canal St 1423 ,60606,58367109,270890.0,2017,Condominium,30111,,1,04/11/2018,340000,330596,04/03/2019,-25525
165 N Canal St 1424 ,60606,58367110,588690.0,2017,Condominium,30111,2.0,3,08/19/2013,715000,890152,04/03/2019,-104447
165 N Canal St 1425 ,60606,58367111,198050.0,2017,Condominium,30111,1.0,1,,,318722,04/03/2019,-1594
165 N Canal St 1426 ,60606,58367112,275540.0,2017,Condominium,30111,1.5,2,04/02/2004,305000,395616,04/03/2019,-30217
165 N Canal St 1427 ,60606,58367113,329810.0,2017,Condominium,30111,,,08/05/2003,304000,463893,04/03/2019,7184
165 N Canal St 1428 ,60606,58367114,340640.0,2017,Condominium,30111,,,,,463040,04/03/2019,6530
